id,dia_da_semana,horario_de_pico,operacao_normal,estacao_de_entrada,sentido,esta_chovendo,lotacao_1_min_5_max,linha_8,linha_9
1577,Sexta,Não,Não,Santo Amaro,Grajaú,Não,2,0.0,6.0
1578,Domingo,Sim,Sim,Pres. Altino,Grajaú,Não,5,0.0,9.0
1579,Domingo,Sim,Sim,Autódromo,Osasco,Sim,3,0.0,9.0
1580,Quinta,Sim,Não,Osasco,Grajaú,Não,3,0.0,13.0
1581,Domingo,Sim,Sim,Osasco,Grajaú,Não,4,0.0,14.0
1582,Sábado,Não,Sim,Cidade Universitária,Osasco,Não,1,0.0,3.0
1583,Segunda,Sim,Não,Cidade Jardim,Grajaú,Sim,4,0.0,15.0
1584,Sábado,Não,Não,Grajau,Grajaú,Não,3,0.0,7.0
1585,Quinta,Não,Não,Socorro,Grajaú,Não,3,0.0,3.0
1586,Quarta,Sim,Sim,Cidade Jardim,Osasco,Não,5,0.0,10.0
1587,Quarta,Não,Sim,Morumbi,Grajaú,Não,2,0.0,5.0
1588,Segunda,Sim,Sim,Grajau,Grajaú,Não,5,0.0,13.0
1589,Quarta,Sim,Sim,Grajau,Grajaú,Sim,4,0.0,9.0
1590,Domingo,Sim,Sim,Hebraica Rebouças,Osasco,Não,3,0.0,13.0
1591,Domingo,Sim,Sim,Cidade Jardim,Grajaú,Não,4,0.0,10.0
1592,Quarta,Sim,Sim,Hebraica Rebouças,Osasco,Não,5,0.0,12.0
1593,Sexta,Sim,Sim,Cidade Jardim,Osasco,Sim,5,0.0,9.0
1594,Domingo,Sim,Sim,Santo Amaro,Osasco,Sim,4,0.0,12.0
1595,Terça,Não,Sim,Primavera Interlagos,Grajaú,Não,3,0.0,4.0
1596,Segunda,Sim,Não,Berrini,Osasco,Não,3,0.0,14.0
1597,Segunda,Sim,Sim,Villa-Lobos Jaguaré,Osasco,Não,5,0.0,11.0
1598,Sexta,Sim,Sim,Villa-Lobos Jaguaré,Osasco,Não,3,0.0,15.0
1599,Domingo,Sim,Sim,Socorro,Grajaú,Sim,4,0.0,14.0
1600,Quarta,Sim,Sim,Socorro,Grajaú,Não,4,0.0,13.0
1601,Segunda,Sim,Sim,Hebraica Rebouças,Grajaú,Não,4,0.0,14.0
1602,Quarta,Sim,Sim,Santo Amaro,Osasco,Não,5,0.0,10.0
1603,Terça,Sim,Sim,Pinheiros,Osasco,Não,5,0.0,14.0
1604,Sábado,Sim,Sim,Granja Julieta,Osasco,Não,5,0.0,9.0
1605,Terça,Não,Não,Cidade Universitária,Osasco,Sim,2,0.0,4.0
1606,Quinta,Sim,Sim,Socorro,Grajaú,Não,3,0.0,12.0
1607,Domingo,Não,Sim,Santo Amaro,Osasco,Não,1,0.0,8.0
1608,Sábado,Sim,Sim,João Dias,Grajaú,Não,3,0.0,9.0
1609,Terça,Sim,Sim,Granja Julieta,Grajaú,Não,5,0.0,10.0
1610,Quarta,Sim,Sim,Villa-Lobos Jaguaré,Grajaú,Não,5,0.0,12.0
1611,Segunda,Sim,Não,Pres. Altino,Osasco,Não,5,0.0,11.0
1612,Sábado,Não,Sim,Cidade Universitária,Grajaú,Não,3,0.0,8.0
1613,Sexta,Sim,Sim,Pinheiros,Osasco,Sim,3,0.0,14.0
1614,Segunda,Sim,Sim,Pres. Altino,Osasco,Sim,5,0.0,10.0
1615,Terça,Não,Sim,Santo Amaro,Osasco,Não,2,0.0,4.0
1616,Sábado,Sim,Sim,Pinheiros,Osasco,Não,4,0.0,9.0
1617,Domingo,Sim,Sim,Cidade Universitária,Osasco,Não,5,0.0,15.0
1618,Terça,Sim,Sim,Pinheiros,Osasco,Não,3,0.0,14.0
1619,Quarta,Sim,Sim,Morumbi,Osasco,Não,5,0.0,11.0
1620,Terça,Sim,Sim,Santo Amaro,Osasco,Não,3,0.0,11.0
1621,Sexta,Sim,Não,Primavera Interlagos,Osasco,Não,5,0.0,9.0
1622,Terça,Sim,Sim,Villa-Lobos Jaguaré,Grajaú,Não,5,0.0,13.0
1623,Domingo,Não,Sim,Vila Olímpia,Osasco,Não,1,0.0,5.0
1624,Sexta,Sim,Sim,Cidade Universitária,Grajaú,Não,5,0.0,14.0
1625,Sábado,Sim,Sim,Cidade Jardim,Grajaú,Sim,4,0.0,10.0
1626,Sexta,Sim,Sim,Osasco,Grajaú,Sim,5,0.0,15.0
1627,Sexta,Não,Não,Jurubatuba,Grajaú,Sim,2,0.0,3.0
1628,Segunda,Sim,Sim,Mendes Vila Natal,Grajaú,Não,4,0.0,10.0
1629,Domingo,Não,Sim,Morumbi,Grajaú,Não,2,0.0,4.0
1630,Quinta,Sim,Sim,Cidade Jardim,Grajaú,Não,3,0.0,9.0
1631,Domingo,Sim,Sim,Cidade Universitária,Grajaú,Não,3,0.0,12.0
1632,Sexta,Sim,Sim,Jurubatuba,Grajaú,Não,5,0.0,9.0
1633,Sábado,Sim,Não,Santo Amaro,Osasco,Não,5,0.0,11.0
1634,Quinta,Sim,Sim,Berrini,Osasco,Não,4,0.0,15.0
1635,Sábado,Sim,Sim,Santo Amaro,Grajaú,Não,4,0.0,12.0
1636,Quinta,Sim,Sim,Mendes Vila Natal,Grajaú,Não,3,0.0,13.0
1637,Sábado,Sim,Não,Primavera Interlagos,Osasco,Sim,5,0.0,14.0
1638,Quarta,Sim,Sim,Granja Julieta,Grajaú,Não,5,0.0,11.0
1639,Segunda,Sim,Sim,Cidade Jardim,Grajaú,Não,4,0.0,10.0
1640,Sexta,Sim,Sim,Socorro,Grajaú,Sim,5,0.0,10.0
1641,Quinta,Sim,Sim,Mendes Vila Natal,Grajaú,Não,5,0.0,14.0
1642,Sexta,Sim,Sim,Villa-Lobos Jaguaré,Grajaú,Não,5,0.0,11.0
1643,Segunda,Sim,Sim,Pinheiros,Osasco,Não,4,0.0,10.0
1644,Quinta,Não,Não,Ceasa,Osasco,Não,3,0.0,3.0
1645,Domingo,Sim,Não,Morumbi,Grajaú,Sim,4,0.0,13.0
1646,Quinta,Sim,Sim,Primavera Interlagos,Osasco,Não,4,0.0,12.0
1647,Terça,Sim,Sim,João Dias,Grajaú,Não,5,0.0,14.0
1648,Quinta,Não,Sim,Jurubatuba,Osasco,Não,1,0.0,5.0
1649,Terça,Sim,Sim,Ceasa,Grajaú,Não,4,0.0,12.0
1650,Sábado,Sim,Sim,Autódromo,Grajaú,Não,4,0.0,15.0
1651,Quinta,Sim,Não,Vila Olímpia,Grajaú,Não,4,0.0,11.0
1652,Domingo,Não,Sim,Jurubatuba,Grajaú,Não,2,0.0,6.0
1653,Quarta,Não,Sim,Cidade Universitária,Grajaú,Não,1,0.0,3.0
1654,Segunda,Sim,Sim,Socorro,Osasco,Não,4,0.0,10.0
1655,Terça,Não,Sim,Mendes Vila Natal,Grajaú,Não,1,0.0,3.0
1656,Quarta,Não,Sim,Granja Julieta,Grajaú,Não,3,0.0,5.0
1657,Quarta,Não,Sim,Berrini,Grajaú,Não,3,0.0,4.0
1658,Terça,Sim,Sim,Villa-Lobos Jaguaré,Grajaú,Não,5,0.0,12.0
1659,Sábado,Sim,Sim,Vila Olímpia,Osasco,Não,5,0.0,12.0
1660,Sábado,Não,Sim,Jurubatuba,Osasco,Não,3,0.0,7.0
1661,Domingo,Sim,Sim,Hebraica Rebouças,Grajaú,Não,4,0.0,15.0
1662,Quarta,Sim,Não,Cidade Universitária,Grajaú,Não,4,0.0,14.0
1663,Terça,Sim,Não,Cidade Universitária,Osasco,Não,5,0.0,9.0
1664,Sábado,Não,Não,Autódromo,Grajaú,Não,3,0.0,4.0
1665,Segunda,Sim,Sim,Santo Amaro,Osasco,Não,4,0.0,11.0
1666,Segunda,Não,Sim,Primavera Interlagos,Osasco,Não,2,0.0,8.0
1667,Domingo,Sim,Sim,Morumbi,Osasco,Não,4,0.0,15.0
1668,Quarta,Sim,Não,Ceasa,Grajaú,Sim,3,0.0,11.0
1669,Segunda,Não,Sim,Primavera Interlagos,Grajaú,Não,3,0.0,7.0
1670,Quarta,Sim,Sim,Autódromo,Grajaú,Não,4,0.0,14.0
1671,Segunda,Sim,Sim,Primavera Interlagos,Osasco,Sim,4,0.0,10.0
1672,Segunda,Sim,Não,Granja Julieta,Osasco,Não,4,0.0,11.0
1673,Domingo,Sim,Sim,João Dias,Grajaú,Não,5,0.0,10.0
1674,Terça,Não,Sim,Autódromo,Osasco,Não,2,0.0,7.0
1675,Sexta,Sim,Sim,Berrini,Grajaú,Sim,3,0.0,15.0
1676,Domingo,Não,Sim,João Dias,Grajaú,Não,2,0.0,7.0
1677,Segunda,Sim,Sim,Cidade Universitária,Grajaú,Não,4,0.0,9.0
1678,Terça,Não,Sim,Grajau,Grajaú,Não,1,0.0,4.0
1679,Quarta,Não,Sim,Ceasa,Grajaú,Não,2,0.0,7.0
1680,Segunda,Sim,Sim,Hebraica Rebouças,Grajaú,Sim,3,0.0,15.0
1681,Quinta,Sim,Não,Pinheiros,Osasco,Não,5,0.0,11.0
1682,Terça,Sim,Sim,Granja Julieta,Grajaú,Não,4,0.0,12.0
1683,Domingo,Não,Sim,Primavera Interlagos,Grajaú,Não,3,0.0,8.0
1684,Domingo,Não,Não,Pinheiros,Osasco,Não,3,0.0,4.0
1685,Terça,Não,Não,Ceasa,Grajaú,Não,3,0.0,5.0
1686,Sexta,Sim,Não,Socorro,Grajaú,Não,3,0.0,14.0
1687,Quarta,Sim,Não,Osasco,Grajaú,Não,5,0.0,12.0
1688,Domingo,Sim,Sim,Mendes Vila Natal,Osasco,Não,4,0.0,9.0
1689,Terça,Sim,Sim,Granja Julieta,Grajaú,Não,3,0.0,14.0
1690,Quarta,Sim,Sim,Ceasa,Osasco,Não,5,0.0,11.0
1691,Terça,Sim,Não,Granja Julieta,Grajaú,Sim,3,0.0,15.0
1692,Terça,Sim,Sim,Morumbi,Osasco,Não,3,0.0,9.0
1693,Quinta,Sim,Sim,Hebraica Rebouças,Grajaú,Não,5,0.0,14.0
1694,Domingo,Sim,Sim,Mendes Vila Natal,Osasco,Não,4,0.0,15.0
1695,Quarta,Sim,Não,Morumbi,Osasco,Sim,5,0.0,9.0
1696,Quinta,Sim,Não,Pres. Altino,Osasco,Não,4,0.0,14.0
1697,Domingo,Não,Sim,Ceasa,Osasco,Sim,2,0.0,3.0
1698,Segunda,Não,Sim,Villa-Lobos Jaguaré,Osasco,Não,2,0.0,3.0
1699,Domingo,Sim,Sim,Grajau,Osasco,Sim,3,0.0,13.0
1700,Segunda,Não,Sim,Jurubatuba,Osasco,Não,1,0.0,5.0
1701,Sábado,Não,Sim,Granja Julieta,Grajaú,Não,2,0.0,8.0
1702,Segunda,Não,Sim,Primavera Interlagos,Grajaú,Não,2,0.0,6.0
1703,Quinta,Sim,Não,Morumbi,Osasco,Não,4,0.0,15.0
1704,Domingo,Não,Sim,Hebraica Rebouças,Grajaú,Não,2,0.0,5.0
1705,Quarta,Sim,Sim,Villa-Lobos Jaguaré,Osasco,Sim,3,0.0,12.0
1706,Sábado,Sim,Sim,Santo Amaro,Grajaú,Não,5,0.0,14.0
1707,Sexta,Sim,Sim,Hebraica Rebouças,Grajaú,Não,4,0.0,11.0
1708,Quinta,Sim,Sim,Pres. Altino,Osasco,Não,4,0.0,15.0
1709,Sábado,Não,Sim,Granja Julieta,Grajaú,Não,3,0.0,6.0
1710,Domingo,Sim,Sim,Morumbi,Osasco,Não,5,0.0,12.0
1711,Sábado,Sim,Não,Cidade Jardim,Grajaú,Não,4,0.0,15.0
1712,Quinta,Não,Não,Socorro,Grajaú,Não,1,0.0,4.0
1713,Sábado,Sim,Sim,Pres. Altino,Grajaú,Sim,5,0.0,15.0
1714,Quinta,Sim,Sim,Jurubatuba,Grajaú,Não,3,0.0,11.0
1715,Sábado,Sim,Sim,Osasco,Osasco,Sim,5,0.0,15.0
1716,Domingo,Sim,Sim,João Dias,Grajaú,Não,4,0.0,13.0
1717,Quinta,Sim,Sim,Pinheiros,Grajaú,Não,3,0.0,9.0
1718,Sábado,Sim,Sim,Autódromo,Grajaú,Não,4,0.0,9.0
1719,Segunda,Não,Sim,Osasco,Osasco,Não,3,0.0,8.0
1720,Domingo,Sim,Não,Primavera Interlagos,Osasco,Não,5,0.0,15.0
1721,Sábado,Não,Sim,Santo Amaro,Grajaú,Sim,2,0.0,7.0
1722,Terça,Não,Sim,Grajau,Osasco,Não,1,0.0,5.0
1723,Sábado,Não,Não,Cidade Jardim,Grajaú,Não,3,0.0,4.0
1724,Quinta,Sim,Sim,Jurubatuba,Grajaú,Sim,4,0.0,12.0
1725,Terça,Sim,Não,João Dias,Osasco,Não,4,0.0,10.0
1726,Quinta,Não,Não,Cidade Jardim,Grajaú,Sim,2,0.0,7.0
1727,Domingo,Sim,Sim,Cidade Jardim,Osasco,Não,5,0.0,9.0
1728,Domingo,Não,Sim,Jurubatuba,Grajaú,Não,2,0.0,6.0
1729,Terça,Não,Sim,Socorro,Osasco,Não,1,0.0,7.0
1730,Quinta,Sim,Sim,Granja Julieta,Osasco,Não,4,0.0,14.0
1731,Sábado,Sim,Sim,Pres. Altino,Osasco,Não,4,0.0,9.0
1732,Sexta,Sim,Sim,Pres. Altino,Osasco,Não,5,0.0,11.0
1733,Segunda,Sim,Sim,Pres. Altino,Osasco,Não,5,0.0,13.0
1734,Quarta,Sim,Sim,Primavera Interlagos,Osasco,Não,3,0.0,14.0
1735,Terça,Sim,Sim,Morumbi,Osasco,Não,4,0.0,14.0
1736,Sexta,Não,Não,Villa-Lobos Jaguaré,Grajaú,Não,2,0.0,3.0
1737,Domingo,Sim,Sim,Villa-Lobos Jaguaré,Osasco,Não,4,0.0,10.0
1738,Sábado,Não,Sim,Pres. Altino,Osasco,Não,1,0.0,5.0
1739,Quarta,Sim,Não,Grajau,Osasco,Não,3,0.0,10.0
1740,Domingo,Sim,Não,Vila Olímpia,Osasco,Não,5,0.0,11.0
1741,Sábado,Sim,Sim,Pres. Altino,Grajaú,Sim,5,0.0,15.0
1742,Quarta,Sim,Sim,Santo Amaro,Osasco,Não,5,0.0,10.0
1743,Segunda,Sim,Sim,Morumbi,Grajaú,Não,5,0.0,14.0
1744,Domingo,Sim,Não,Santo Amaro,Grajaú,Não,5,0.0,13.0
1745,Domingo,Sim,Sim,Jurubatuba,Grajaú,Sim,5,0.0,9.0
1746,Quarta,Sim,Sim,Mendes Vila Natal,Osasco,Não,4,0.0,9.0
1747,Terça,Não,Sim,Grajau,Osasco,Não,3,0.0,3.0
1748,Terça,Sim,Sim,Grajau,Osasco,Não,5,0.0,11.0
1749,Segunda,Não,Sim,Berrini,Grajaú,Não,1,0.0,7.0
1750,Quinta,Sim,Sim,Jurubatuba,Grajaú,Sim,5,0.0,13.0
1751,Quinta,Sim,Sim,Morumbi,Osasco,Não,4,0.0,14.0
1752,Sexta,Sim,Sim,João Dias,Grajaú,Não,4,0.0,12.0
1753,Domingo,Não,Sim,Ceasa,Grajaú,Não,3,0.0,4.0
1754,Sexta,Sim,Sim,Cidade Universitária,Grajaú,Não,5,0.0,13.0
1755,Sexta,Sim,Sim,Cidade Jardim,Osasco,Não,4,0.0,10.0
1756,Sábado,Sim,Sim,Cidade Universitária,Grajaú,Sim,4,0.0,12.0
1757,Quinta,Sim,Sim,Pinheiros,Osasco,Não,5,0.0,12.0
1758,Domingo,Não,Não,Pinheiros,Osasco,Não,1,0.0,4.0
1759,Segunda,Sim,Sim,Mendes Vila Natal,Osasco,Não,4,0.0,14.0
1760,Sábado,Sim,Não,Grajau,Grajaú,Não,4,0.0,13.0
1761,Sábado,Sim,Sim,Osasco,Grajaú,Sim,4,0.0,9.0
1762,Sábado,Não,Sim,Primavera Interlagos,Osasco,Sim,3,0.0,5.0
1763,Sexta,Sim,Sim,Jurubatuba,Grajaú,Não,5,0.0,13.0
1764,Sexta,Sim,Sim,Socorro,Grajaú,Não,4,0.0,14.0
1765,Segunda,Sim,Sim,Villa-Lobos Jaguaré,Grajaú,Não,3,0.0,12.0
1766,Domingo,Não,Sim,Autódromo,Grajaú,Não,3,0.0,7.0
1767,Quinta,Sim,Sim,Pres. Altino,Osasco,Sim,3,0.0,10.0
1768,Terça,Não,Não,Autódromo,Grajaú,Sim,3,0.0,6.0
1769,Quarta,Sim,Não,Autódromo,Grajaú,Não,4,0.0,9.0
1770,Quarta,Não,Não,Socorro,Osasco,Não,1,0.0,4.0
1771,Sábado,Sim,Sim,Autódromo,Grajaú,Não,4,0.0,9.0
1772,Terça,Sim,Sim,Santo Amaro,Grajaú,Não,3,0.0,10.0
1773,Sábado,Sim,Sim,João Dias,Grajaú,Não,4,0.0,13.0
1774,Quarta,Não,Sim,Santo Amaro,Osasco,Sim,2,0.0,6.0
1775,Quinta,Sim,Sim,João Dias,Osasco,Não,4,0.0,14.0
1776,Sexta,Sim,Sim,João Dias,Osasco,Sim,3,0.0,10.0
1777,Sábado,Não,Sim,Granja Julieta,Grajaú,Não,2,0.0,8.0
1778,Segunda,Não,Sim,Santo Amaro,Grajaú,Não,1,0.0,8.0
1779,Quarta,Não,Sim,Villa-Lobos Jaguaré,Osasco,Não,1,0.0,5.0
1780,Domingo,Sim,Não,Osasco,Osasco,Não,4,0.0,14.0
1781,Domingo,Sim,Sim,Mendes Vila Natal,Osasco,Sim,4,0.0,9.0
1782,Domingo,Sim,Sim,Hebraica Rebouças,Osasco,Não,4,0.0,9.0
1783,Domingo,Não,Sim,Ceasa,Grajaú,Sim,1,0.0,3.0
1784,Domingo,Não,Não,Ceasa,Osasco,Sim,3,0.0,3.0
1785,Sexta,Sim,Sim,Cidade Jardim,Grajaú,Não,3,0.0,15.0
1786,Quinta,Sim,Sim,Santo Amaro,Grajaú,Não,4,0.0,12.0
1787,Sexta,Sim,Sim,Ceasa,Osasco,Sim,4,0.0,13.0
1788,Quinta,Não,Sim,Osasco,Osasco,Não,3,0.0,5.0
1789,Sábado,Sim,Não,Santo Amaro,Osasco,Não,3,0.0,13.0
1790,Terça,Não,Sim,Socorro,Grajaú,Não,2,0.0,4.0
1791,Sexta,Sim,Não,Cidade Jardim,Osasco,Não,5,0.0,12.0
1792,Quinta,Sim,Sim,Cidade Universitária,Grajaú,Sim,4,0.0,10.0
1793,Sábado,Sim,Sim,Cidade Universitária,Osasco,Não,4,0.0,10.0
1794,Segunda,Sim,Sim,João Dias,Grajaú,Não,4,0.0,15.0
1795,Domingo,Sim,Sim,João Dias,Osasco,Não,5,0.0,10.0
1796,Quarta,Sim,Sim,Jurubatuba,Osasco,Não,4,0.0,9.0
1797,Quinta,Sim,Sim,Pres. Altino,Osasco,Não,3,0.0,15.0
1798,Sábado,Sim,Não,Cidade Jardim,Osasco,Não,4,0.0,9.0
1799,Quarta,Sim,Não,Vila Olímpia,Grajaú,Não,4,0.0,9.0
1800,Quarta,Sim,Sim,Cidade Universitária,Grajaú,Não,5,0.0,11.0
1801,Quinta,Sim,Sim,Pres. Altino,Osasco,Não,3,0.0,10.0
1802,Quinta,Sim,Sim,Vila Olímpia,Osasco,Não,4,0.0,10.0
1803,Quarta,Sim,Sim,Jurubatuba,Grajaú,Não,3,0.0,13.0
1804,Terça,Não,Não,Berrini,Grajaú,Não,3,0.0,4.0
1805,Quinta,Sim,Sim,Santo Amaro,Grajaú,Sim,3,0.0,9.0
1806,Sexta,Sim,Sim,Osasco,Grajaú,Não,4,0.0,14.0
1807,Segunda,Não,Sim,Villa-Lobos Jaguaré,Osasco,Não,3,0.0,8.0
1808,Terça,Não,Sim,João Dias,Grajaú,Não,1,0.0,8.0
1809,Sábado,Sim,Sim,Vila Olímpia,Grajaú,Não,4,0.0,11.0
1810,Quarta,Sim,Não,Grajau,Osasco,Sim,5,0.0,13.0
1811,Segunda,Sim,Sim,Grajau,Osasco,Não,4,0.0,10.0
1812,Sexta,Sim,Sim,Granja Julieta,Grajaú,Sim,3,0.0,10.0
1813,Quarta,Sim,Sim,João Dias,Grajaú,Não,4,0.0,11.0
1814,Sábado,Sim,Sim,Grajau,Osasco,Não,3,0.0,12.0
1815,Domingo,Sim,Sim,Ceasa,Grajaú,Sim,3,0.0,9.0
1816,Domingo,Sim,Sim,Hebraica Rebouças,Grajaú,Sim,4,0.0,12.0
1817,Quarta,Sim,Sim,Santo Amaro,Osasco,Não,3,0.0,12.0
1818,Domingo,Não,Sim,Granja Julieta,Grajaú,Não,3,0.0,8.0
1819,Sexta,Sim,Sim,Hebraica Rebouças,Osasco,Não,5,0.0,15.0
1820,Terça,Sim,Não,Granja Julieta,Grajaú,Não,5,0.0,15.0
1821,Sexta,Não,Sim,Ceasa,Grajaú,Não,3,0.0,7.0
1822,Sábado,Não,Sim,Vila Olímpia,Grajaú,Sim,3,0.0,6.0
1823,Terça,Não,Sim,Ceasa,Osasco,Não,2,0.0,3.0
1824,Domingo,Sim,Não,Jurubatuba,Osasco,Não,4,0.0,14.0
1825,Domingo,Sim,Sim,Osasco,Osasco,Não,5,0.0,14.0
1826,Sábado,Sim,Não,Autódromo,Osasco,Não,3,0.0,14.0
1827,Sexta,Não,Sim,Mendes Vila Natal,Grajaú,Não,2,0.0,3.0
1828,Terça,Sim,Sim,Autódromo,Grajaú,Não,3,0.0,13.0
1829,Domingo,Sim,Sim,Mendes Vila Natal,Grajaú,Sim,3,0.0,13.0
1830,Sábado,Não,Não,Villa-Lobos Jaguaré,Osasco,Sim,1,0.0,7.0
1831,Sexta,Sim,Sim,Pinheiros,Grajaú,Não,5,0.0,12.0
1832,Sexta,Sim,Sim,João Dias,Osasco,Sim,5,0.0,14.0
1833,Quarta,Sim,Sim,Hebraica Rebouças,Grajaú,Não,4,0.0,14.0
1834,Segunda,Sim,Não,Pinheiros,Grajaú,Não,5,0.0,13.0
1835,Segunda,Não,Sim,Santo Amaro,Grajaú,Não,3,0.0,6.0
1836,Quarta,Sim,Não,Vila Olímpia,Osasco,Sim,5,0.0,13.0
1837,Quarta,Sim,Não,Vila Olímpia,Grajaú,Não,4,0.0,13.0
1838,Domingo,Sim,Sim,Grajau,Osasco,Não,4,0.0,11.0
1839,Quarta,Sim,Sim,Grajau,Osasco,Não,4,0.0,15.0
1840,Segunda,Não,Sim,Granja Julieta,Grajaú,Não,1,0.0,6.0
1841,Domingo,Sim,Sim,Pres. Altino,Osasco,Não,5,0.0,10.0
1842,Quarta,Sim,Sim,Osasco,Osasco,Sim,5,0.0,14.0
1843,Terça,Sim,Sim,Villa-Lobos Jaguaré,Grajaú,Não,5,0.0,10.0
1844,Segunda,Sim,Sim,Mendes Vila Natal,Osasco,Sim,4,0.0,11.0
1845,Domingo,Não,Sim,Berrini,Osasco,Não,2,0.0,4.0
1846,Terça,Sim,Sim,Ceasa,Grajaú,Não,4,0.0,11.0
1847,Quinta,Sim,Sim,Primavera Interlagos,Osasco,Não,5,0.0,14.0
1848,Quinta,Sim,Sim,Morumbi,Osasco,Não,4,0.0,9.0
1849,Sábado,Não,Não,Cidade Jardim,Grajaú,Não,2,0.0,7.0
1850,Quinta,Sim,Sim,Santo Amaro,Grajaú,Não,5,0.0,14.0
1851,Quarta,Sim,Sim,João Dias,Osasco,Não,4,0.0,12.0
1852,Quinta,Sim,Sim,Pres. Altino,Grajaú,Não,5,0.0,14.0
1853,Sábado,Sim,Sim,Vila Olímpia,Osasco,Não,5,0.0,11.0
1854,Terça,Não,Sim,Granja Julieta,Grajaú,Não,1,0.0,4.0
1855,Terça,Sim,Sim,Socorro,Grajaú,Sim,3,0.0,12.0
1856,Quinta,Sim,Não,Hebraica Rebouças,Osasco,Não,4,0.0,9.0
1857,Sexta,Sim,Sim,Pres. Altino,Grajaú,Não,5,0.0,9.0
1858,Segunda,Sim,Não,Morumbi,Grajaú,Sim,5,0.0,9.0
1859,Quarta,Sim,Sim,Villa-Lobos Jaguaré,Osasco,Não,5,0.0,9.0
1860,Quarta,Sim,Sim,João Dias,Osasco,Não,4,0.0,10.0
1861,Terça,Não,Sim,Autódromo,Grajaú,Não,3,0.0,5.0
1862,Domingo,Sim,Sim,Grajau,Osasco,Não,5,0.0,12.0
1863,Quinta,Sim,Não,Cidade Universitária,Grajaú,Não,3,0.0,14.0
1864,Segunda,Sim,Sim,Vila Olímpia,Osasco,Sim,4,0.0,13.0
1865,Quarta,Sim,Não,Autódromo,Osasco,Não,3,0.0,13.0
1866,Domingo,Sim,Não,Autódromo,Osasco,Não,4,0.0,9.0
1867,Domingo,Sim,Não,Morumbi,Grajaú,Não,5,0.0,9.0
1868,Sexta,Sim,Não,Santo Amaro,Grajaú,Não,5,0.0,14.0
1869,Quinta,Sim,Sim,Ceasa,Grajaú,Não,5,0.0,10.0
1870,Quinta,Não,Sim,Pinheiros,Grajaú,Não,2,0.0,8.0
1871,Quarta,Sim,Não,Granja Julieta,Grajaú,Não,3,0.0,9.0
1872,Quarta,Sim,Sim,João Dias,Grajaú,Sim,5,0.0,13.0
1873,Sábado,Sim,Sim,Autódromo,Grajaú,Não,5,0.0,11.0
1874,Segunda,Sim,Não,Cidade Jardim,Grajaú,Não,3,0.0,9.0
1875,Sexta,Sim,Sim,Grajau,Grajaú,Não,4,0.0,13.0
1876,Quarta,Não,Sim,Cidade Jardim,Osasco,Não,2,0.0,6.0
1877,Domingo,Sim,Sim,Ceasa,Osasco,Não,4,0.0,11.0
1878,Terça,Sim,Sim,Socorro,Grajaú,Não,5,0.0,9.0
1879,Sábado,Sim,Sim,Pres. Altino,Grajaú,Sim,4,0.0,10.0
1880,Quarta,Sim,Não,Primavera Interlagos,Grajaú,Não,5,0.0,10.0
1881,Quarta,Não,Não,Pres. Altino,Grajaú,Não,1,0.0,7.0
1882,Terça,Sim,Sim,Santo Amaro,Grajaú,Não,4,0.0,15.0
1883,Terça,Não,Sim,João Dias,Grajaú,Sim,1,0.0,3.0
1884,Sábado,Sim,Não,Ceasa,Grajaú,Não,5,0.0,15.0
1885,Domingo,Não,Sim,Cidade Universitária,Osasco,Não,1,0.0,6.0
1886,Segunda,Não,Sim,Vila Olímpia,Grajaú,Não,3,0.0,7.0
1887,Sexta,Sim,Sim,Socorro,Grajaú,Não,5,0.0,15.0
1888,Segunda,Sim,Sim,Grajau,Grajaú,Não,4,0.0,11.0
1889,Sábado,Não,Sim,Hebraica Rebouças,Grajaú,Não,2,0.0,8.0
1890,Domingo,Sim,Sim,Primavera Interlagos,Grajaú,Não,5,0.0,15.0
1891,Sexta,Não,Sim,Berrini,Osasco,Não,3,0.0,3.0
1892,Sábado,Sim,Sim,Vila Olímpia,Grajaú,Não,5,0.0,11.0
1893,Sexta,Sim,Sim,Cidade Jardim,Grajaú,Não,4,0.0,9.0
1894,Sexta,Sim,Sim,Granja Julieta,Osasco,Não,3,0.0,9.0
1895,Terça,Não,Não,Ceasa,Grajaú,Não,3,0.0,8.0
1896,Sábado,Sim,Sim,João Dias,Grajaú,Não,5,0.0,11.0
1897,Sábado,Sim,Sim,Morumbi,Osasco,Não,5,0.0,14.0
1898,Terça,Não,Sim,Berrini,Grajaú,Sim,2,0.0,8.0
1899,Segunda,Não,Sim,Autódromo,Osasco,Sim,3,0.0,8.0
1900,Terça,Sim,Sim,Pres. Altino,Grajaú,Sim,5,0.0,14.0
1901,Terça,Sim,Sim,Ceasa,Osasco,Sim,3,0.0,9.0
1902,Terça,Sim,Sim,Cidade Jardim,Osasco,Não,5,0.0,15.0
1903,Sexta,Sim,Não,Pinheiros,Osasco,Não,3,0.0,14.0
1904,Domingo,Não,Sim,Socorro,Osasco,Não,3,0.0,5.0
1905,Terça,Sim,Sim,Primavera Interlagos,Osasco,Não,4,0.0,13.0
1906,Segunda,Não,Não,Morumbi,Grajaú,Não,2,0.0,7.0
1907,Quarta,Não,Sim,Granja Julieta,Osasco,Não,1,0.0,7.0
1908,Terça,Sim,Não,Morumbi,Grajaú,Sim,3,0.0,15.0
